CAST_ID,SOURCE,CARBON,VANADIUM,TITANIUM,NIOBIUM,MANGANESE,PHOSPHORUS,SULPHUR,SILICON
V78868,CC3,0.048,0.001,0.0,0.0,0.2,0.018,0.005,0.007
V80685,CC2,0.073,0.003,0.0,0.015,0.962,0.016,0.007,0.016
V80827,CC3,0.052,0.005,0.023,0.008,0.739,0.023,0.005,0.146
V80897,CC3,0.057,0.004,0.023,0.009,0.763,0.02,0.004,0.088
V79481,CC3,0.025,0.001,0.001,0.001,0.18,0.015,0.004,0.009
V79515,CC1,0.0018,0.001,0.041,0.012,0.127,0.03,0.006,0.006
V79519,CC2,0.12,0.001,0.001,0.001,0.828,0.025,0.007,0.01
V79520,CC3,0.044,0.001,0.001,0.001,0.198,0.022,0.012,0.009
V79517,CC2,0.081,0.006,0.001,0.001,1.44,0.023,0.005,0.01
V79521,CC1,0.0016,0.001,0.04,0.012,0.121,0.032,0.007,0.005
V79536,CC2,0.81,0.003,0.0,0.001,0.646,0.017,0.01,0.204
V78867,CC2,0.12,0.004,0.001,0.001,1.139,0.019,0.004,0.106
V78876,CC1,0.002,0.001,0.033,0.01,0.076,0.012,0.008,0.004
V78887,CC1,0.049,0.001,0.0,0.0,0.231,0.016,0.007,0.006
V78921,CC3,0.071,0.001,0.001,0.001,0.324,0.022,0.003,0.009
V78976,CC1,0.0018,0.001,0.001,0.001,0.301,0.025,0.008,0.004
V78989,CC1,0.002,0.001,0.001,0.001,0.352,0.044,0.007,0.006
V79683,CC2,0.1,0.004,0.001,0.0,1.049,0.025,0.003,0.1
V79688,CC1,0.0016,0.001,0.042,0.012,0.126,0.03,0.009,0.005
V79891,CC1,0.0022,0.001,0.054,0.001,0.078,0.015,0.007,0.006
V79978,CC3,0.058,0.001,0.001,0.001,0.195,0.018,0.008,0.006
V80075,CC3,0.052,0.001,0.0,0.0,0.211,0.01,0.007,0.007
V80233,CC1,0.0016,0.001,0.058,0.001,0.073,0.011,0.008,0.003
V80266,CC1,0.0017,0.001,0.05,0.001,0.072,0.01,0.008,0.004
V80273,CC2,0.072,0.001,0.027,0.036,0.873,0.02,0.005,0.016
V80448,CC2,0.093,0.001,0.001,0.001,1.44,0.02,0.006,0.013
V80760,CC2,0.034,0.001,0.0,0.0,0.177,0.015,0.006,0.01
V79573,CC3,0.043,0.001,0.001,0.001,0.21,0.018,0.007,0.013
V79627,CC3,0.052,0.001,0.001,0.001,0.224,0.02,0.008,0.008
V79700,CC3,0.06,0.001,0.001,0.0,0.443,0.017,0.004,0.013
V79699,CC2,0.62,0.001,0.001,0.001,0.685,0.019,0.005,0.261
V79702,CC1,0.0018,0.001,0.001,0.001,0.348,0.047,0.005,0.005
V79704,CC3,0.061,0.001,0.001,0.001,0.441,0.014,0.007,0.005
V79701,CC2,0.63,0.001,0.001,0.001,0.683,0.023,0.003,0.272
V79709,CC2,0.63,0.003,0.001,0.0,0.661,0.014,0.008,0.205
V79541,CC3,0.051,0.001,0.0,0.0,0.213,0.013,0.004,0.008
V79610,CC3,0.0448,0.001,0.001,0.001,0.202,0.012,0.007,0.006
V79609,CC2,0.1007,0.001,0.001,0.001,0.407,0.014,0.006,0.008
V80181,CC2,0.077,0.001,0.026,0.029,0.834,0.022,0.004,0.016
V80184,CC3,0.047,0.001,0.001,0.001,0.21,0.022,0.005,0.008
V80225,CC2,0.105,0.003,0.001,0.0,0.719,0.015,0.008,0.016
V80238,CC2,0.0859,0.001,0.023,0.029,0.823,0.021,0.006,0.012
V80423,CC1,0.002,0.001,0.055,0.001,0.084,0.013,0.005,0.004
V80665,CC2,0.056,0.001,0.0,0.012,0.6,0.017,0.008,0.068
V80671,CC3,0.037,0.001,0.001,0.0,0.224,0.017,0.009,0.012
V80675,CC2,0.051,0.001,0.0,0.013,0.633,0.026,0.004,0.089
V80676,CC2,0.06,0.002,0.001,0.012,0.646,0.015,0.004,0.083
V80678,CC1,0.0015,0.001,0.055,0.001,0.081,0.012,0.006,0.002
V80681,CC3,0.035,0.001,0.001,0.0,0.206,0.015,0.006,0.023
V80731,CC2,0.15,0.005,0.0,0.023,1.359,0.015,0.007,0.247
V80734,CC1,0.0017,0.001,0.055,0.001,0.081,0.014,0.01,0.003
V80738,CC1,0.0018,0.001,0.057,0.001,0.087,0.012,0.009,0.004
V80747,CC1,0.0018,0.001,0.06,0.001,0.082,0.014,0.007,0.003
V80746,CC3,0.041,0.001,0.0,0.0,0.385,0.018,0.005,0.017
V80802,CC1,0.0018,0.001,0.057,0.001,0.085,0.013,0.008,0.005
V80801,CC3,0.053,0.005,0.022,0.008,0.739,0.026,0.006,0.068
V77170,CC2,0.1,0.004,0.0,0.0,1.054,0.021,0.003,0.099
V77250,CC3,0.066,0.001,0.0,0.0,0.306,0.019,0.009,0.007
V79667,CC1,0.055,0.003,0.001,0.005,0.177,0.016,0.007,0.01
V79736,CC2,0.134,0.003,0.001,0.014,0.858,0.014,0.007,0.165
V79735,CC1,0.002,0.001,0.052,0.001,0.077,0.017,0.007,0.004
V79808,CC1,0.0492,0.001,0.001,0.001,0.22,0.014,0.006,0.006
V80260,CC2,0.13,0.003,0.0,0.0,0.987,0.013,0.003,0.013
V80268,CC3,0.044,0.001,0.0,0.0,0.196,0.018,0.009,0.009
V80305,CC1,0.0017,0.001,0.055,0.001,0.075,0.009,0.006,0.005
V79852,CC2,0.086,0.005,0.028,0.034,0.836,0.017,0.008,0.016
V79853,CC3,0.047,0.001,0.0,0.0,0.181,0.017,0.01,0.008
V80431,CC3,0.05,0.001,0.001,0.001,0.216,0.016,0.007,0.008
V80432,CC2,0.076,0.001,0.001,0.006,1.03,0.018,0.005,0.011
V80808,CC1,0.0018,0.001,0.054,0.001,0.078,0.014,0.011,0.004
V80809,CC3,0.056,0.001,0.022,0.01,0.742,0.02,0.003,0.088
V80821,CC3,0.11,0.003,0.001,0.0,0.739,0.019,0.007,0.016
V80831,CC3,0.06,0.001,0.022,0.008,0.75,0.02,0.004,0.08
V80877,CC1,0.0016,0.001,0.03,0.012,0.07,0.015,0.008,0.004
V77249,CC2,0.047,0.002,0.001,0.014,0.63,0.018,0.004,0.088
V77257,CC3,0.052,0.003,0.0,0.0,0.341,0.018,0.007,0.01
V77270,CC3,0.0228,0.001,0.001,0.001,0.22,0.015,0.007,0.008
V80310,CC2,0.084,0.001,0.029,0.036,0.84,0.02,0.005,0.016
V80510,CC2,0.056,0.001,0.001,0.001,0.415,0.017,0.006,0.008
V80531,CC1,0.002,0.001,0.053,0.001,0.082,0.017,0.007,0.005
V79891,CC1,0.002,0.001,0.053,0.001,0.08,0.014,0.008,0.003
V79892,CC2,0.081,0.005,0.027,0.036,0.841,0.025,0.008,0.017
V80763,CC1,0.0015,0.001,0.053,0.001,0.08,0.015,0.01,0.003
V80141,CC1,0.0018,0.001,0.056,0.001,0.079,0.013,0.009,0.003
V80778,CC1,0.0018,0.001,0.056,0.001,0.069,0.012,0.008,0.007
V80127,CC3,0.033,0.001,0.0,0.0,0.219,0.013,0.004,0.01
V80125,CC2,0.06,0.003,0.015,0.038,0.539,0.024,0.008,0.014
V80136,CC2,0.06,0.003,0.021,0.045,0.555,0.025,0.006,0.015
V80174,CC3,0.037,0.001,0.001,0.001,0.2,0.012,0.01,0.009
V80170,CC2,0.072,0.001,0.027,0.043,0.823,0.016,0.004,0.027
V80176,CC1,0.053,0.001,0.001,0.001,0.434,0.019,0.007,0.014
V80173,CC2,0.075,0.001,0.023,0.029,0.875,0.024,0.007,0.013
V80190,CC3,0.074,0.001,0.0,0.0,0.19,0.011,0.004,0.007
V80338,CC1,0.032,0.001,0.0,0.0,0.188,0.017,0.009,0.011
V80343,CC1,0.0021,0.001,0.057,0.001,0.066,0.011,0.007,0.005
V80340,CC2,0.09,0.028,0.0,0.0,0.633,0.02,0.004,0.015
V80387,CC1,0.0025,0.001,0.055,0.001,0.084,0.011,0.006,0.006
V80595,CC3,0.054,0.002,0.0,0.0,0.442,0.014,0.012,0.007
V80604,CC3,0.056,0.001,0.0,0.0,0.438,0.025,0.016,0.009
V80607,CC3,0.058,0.001,0.0,0.0,0.452,0.014,0.016,0.012
V80759,CC1,0.0017,0.001,0.051,0.001,0.073,0.017,0.006,0.004
V80769,CC1,0.0015,0.001,0.058,0.001,0.077,0.014,0.006,0.006
V80770,CC2,0.036,0.001,0.0,0.0,0.18,0.009,0.007,0.005
V80790,CC3,0.056,0.001,0.02,0.008,0.792,0.024,0.007,0.072
V80885,CC3,0.045,0.004,0.021,0.01,0.817,0.017,0.007,0.063
V80896,CC1,0.0022,0.001,0.053,0.001,0.639,0.04,0.01,0.007
V80900,CC2,0.056,0.003,0.017,0.0,0.391,0.028,0.004,0.009
V80903,CC2,0.056,0.002,0.015,0.0,0.406,0.015,0.003,0.012
V80901,CC1,0.0021,0.001,0.056,0.001,0.656,0.043,0.008,0.007
V80907,CC3,0.047,0.004,0.022,0.01,0.84,0.014,0.011,0.098
V80613,CC3,0.065,0.001,0.0,0.0,0.423,0.015,0.008,0.011
V80696,CC2,0.086,0.005,0.0,0.001,1.44,0.017,0.005,0.016
V78647,CC3,0.05,0.001,0.001,0.001,0.2,0.012,0.004,0.008
V78668,CC1,0.035,0.001,0.0,0.0,0.198,0.021,0.005,0.006
V78661,CC3,0.042,0.001,0.0,0.0,0.207,0.016,0.004,0.007
V78728,CC1,0.045,0.001,0.0,0.0,0.2,0.019,0.01,0.006
V78754,CC1,0.0015,0.001,0.062,0.001,0.082,0.014,0.006,0.005
V78749,CC3,0.064,0.002,0.0,0.0,0.448,0.012,0.007,0.008
V78746,CC1,0.0019,0.001,0.057,0.001,0.076,0.014,0.008,0.004
V78852,CC2,0.064,0.001,0.001,0.001,0.279,0.023,0.011,0.006
V78895,CC1,0.048,0.002,0.0,0.0,0.182,0.017,0.01,0.007
V78893,CC2,0.11,0.004,0.001,0.001,1.104,0.024,0.008,0.092
V78906,CC3,0.038,0.001,0.0,0.0,0.179,0.022,0.011,0.006
V78975,CC3,0.047,0.003,0.001,0.0,0.492,0.032,0.001,0.076
V78977,CC3,0.046,0.002,0.001,0.001,0.481,0.034,0.005,0.076
V78980,CC3,0.049,0.003,0.001,0.0,0.487,0.033,0.008,0.077
V79443,CC3,0.025,0.001,0.001,0.001,0.186,0.017,0.006,0.005
V79446,CC2,0.07,0.001,0.003,0.0,0.386,0.094,0.006,0.435
V79533,CC3,0.048,0.001,0.0,0.0,0.189,0.013,0.009,0.009
V79539,CC1,0.0021,0.001,0.04,0.001,0.387,0.044,0.007,0.005
V79540,CC3,0.047,0.001,0.0,0.0,0.226,0.017,0.006,0.007
V79548,CC3,0.051,0.001,0.0,0.0,0.205,0.023,0.008,0.012
V79560,CC3,0.05,0.001,0.0,0.0,0.199,0.017,0.008,0.007
V79565,CC3,0.054,0.001,0.0,0.0,0.194,0.015,0.007,0.009
V79564,CC2,0.79,0.001,0.001,0.001,0.727,0.018,0.005,0.269
V79576,CC2,0.09,0.001,0.0,0.001,1.443,0.022,0.006,0.015
V79612,CC2,0.106,0.001,0.001,0.001,0.45,0.016,0.007,0.011
V79618,CC3,0.042,0.001,0.001,0.001,0.195,0.017,0.007,0.008
V79619,CC3,0.051,0.001,0.001,0.001,0.217,0.015,0.008,0.011
V79621,CC2,0.092,0.001,0.001,0.001,0.421,0.023,0.007,0.008
V79631,CC3,0.044,0.001,0.001,0.001,0.2,0.018,0.006,0.008
V79805,CC3,0.037,0.001,0.0,0.0,0.169,0.015,0.005,0.006
V79866,CC2,0.068,0.005,0.035,0.032,0.886,0.019,0.007,0.01
V78387,CC3,0.043,0.001,0.001,0.001,0.2,0.014,0.012,0.006
V78402,CC1,0.002,0.001,0.064,0.001,0.08,0.016,0.006,0.004
V78404,CC2,0.051,0.001,0.001,0.018,0.877,0.014,0.005,0.012
V78406,CC3,0.044,0.001,0.001,0.001,0.17,0.016,0.006,0.008
V78405,CC1,0.0016,0.001,0.059,0.001,0.082,0.01,0.007,0.004
V78493,CC2,0.06,0.004,0.022,0.01,0.761,0.017,0.004,0.056
V78502,CC1,0.0018,0.001,0.053,0.001,0.084,0.013,0.006,0.006
V77118,CC1,0.0021,0.001,0.059,0.001,0.091,0.02,0.005,0.006
V77119,CC3,0.04,0.001,0.0,0.0,0.218,0.017,0.006,0.007
V77224,CC1,0.0016,0.001,0.058,0.001,0.087,0.014,0.008,0.007
V77223,CC2,0.0456,0.001,0.02,0.001,0.4,0.018,0.007,0.012
V77227,CC3,0.052,0.001,0.001,0.001,0.347,0.016,0.008,0.017
V77238,CC3,0.053,0.001,0.001,0.001,0.326,0.014,0.01,0.007
V77241,CC2,0.04,0.001,0.003,0.012,0.656,0.014,0.004,0.139
V77243,CC3,0.064,0.001,0.001,0.001,0.336,0.02,0.007,0.017
V78523,CC2,0.0535,0.001,0.007,0.011,0.645,0.018,0.004,0.085
V79722,CC1,0.0017,0.001,0.06,0.001,0.076,0.011,0.007,0.004
V79804,CC2,0.09,0.002,0.026,0.033,0.852,0.015,0.003,0.016
V79811,CC3,0.038,0.001,0.0,0.0,0.16,0.015,0.006,0.005
V79810,CC1,0.056,0.001,0.0,0.0,0.204,0.015,0.007,0.005
V79817,CC3,0.036,0.001,0.0,0.0,0.226,0.017,0.007,0.007
V79822,CC1,0.05,0.001,0.001,0.001,0.26,0.012,0.006,0.009
V79816,CC2,0.08,0.002,0.026,0.028,0.87,0.016,0.009,0.013
V79837,CC1,0.045,0.001,0.001,0.001,0.21,0.015,0.006,0.011
V79815,CC3,0.037,0.001,0.001,0.001,0.158,0.015,0.008,0.006
V79838,CC3,0.047,0.001,0.001,0.001,0.2,0.032,0.008,0.009
V78020,CC1,0.0014,0.001,0.056,0.001,0.076,0.017,0.005,0.004
V78046,CC3,0.042,0.001,0.001,0.001,0.489,0.028,0.004,0.099
V78069,CC3,0.059,0.001,0.0,0.0,0.33,0.017,0.005,0.01
V78085,CC1,0.002,0.001,0.031,0.012,0.065,0.017,0.007,0.004
V78100,CC3,0.049,0.001,0.0,0.0,0.372,0.02,0.005,0.01
V78103,CC1,0.0017,0.001,0.032,0.012,0.069,0.015,0.006,0.005
V78101,CC3,0.046,0.001,0.0,0.0,0.402,0.015,0.003,0.008
V78108,CC3,0.05,0.001,0.0,0.0,0.372,0.02,0.006,0.008
V78122,CC3,0.05,0.001,0.001,0.001,0.33,0.016,0.006,0.011
V78381,CC3,0.035,0.001,0.001,0.001,0.162,0.011,0.012,0.008
V78538,CC3,0.05,0.001,0.001,0.001,0.2,0.013,0.006,0.006
V78543,CC3,0.048,0.001,0.001,0.001,0.209,0.017,0.004,0.01
V78549,CC1,0.0017,0.001,0.038,0.013,0.075,0.016,0.007,0.003
V78554,CC3,0.042,0.001,0.001,0.001,0.192,0.011,0.007,0.008
V78886,CC2,0.105,0.001,0.001,0.001,1.039,0.021,0.004,0.098
V78889,CC3,0.057,0.001,0.001,0.001,0.173,0.011,0.006,0.008
V78897,CC1,0.032,0.001,0.0,0.0,0.176,0.012,0.004,0.005
V78926,CC3,0.069,0.001,0.001,0.0,0.31,0.015,0.003,0.023
V79472,CC1,0.002,0.001,0.051,0.001,0.659,0.044,0.007,0.007
V77015,CC3,0.052,0.001,0.001,0.001,0.189,0.008,0.006,0.008
V77056,CC1,0.0018,0.001,0.06,0.001,0.089,0.014,0.007,0.006
V77060,CC3,0.051,0.003,0.0,0.0,0.223,0.013,0.013,0.007
V77059,CC1,0.0019,0.001,0.062,0.001,0.077,0.01,0.006,0.005
V77063,CC3,0.046,0.002,0.0,0.0,0.215,0.018,0.011,0.009
V77085,CC3,0.042,0.001,0.001,0.001,0.188,0.015,0.004,0.006
V78553,CC1,0.0015,0.001,0.032,0.012,0.074,0.017,0.007,0.004
V78561,CC2,0.053,0.001,0.015,0.001,0.597,0.016,0.009,0.1
V78565,CC1,0.033,0.001,0.001,0.0,0.196,0.017,0.007,0.012
V78598,CC3,0.054,0.001,0.001,0.001,0.209,0.017,0.005,0.006
V78608,CC3,0.055,0.001,0.001,0.001,0.195,0.023,0.012,0.007
V78166,CC3,0.051,0.001,0.0,0.0,0.182,0.015,0.006,0.006
V78164,CC1,0.0022,0.001,0.061,0.001,0.082,0.014,0.007,0.013
V78177,CC2,0.043,0.002,0.0,0.01,0.664,0.017,0.008,0.063
V78185,CC3,0.053,0.001,0.0,0.0,0.185,0.011,0.012,0.008
V78197,CC2,0.032,0.001,0.001,0.0,0.152,0.008,0.006,0.006
V78208,CC2,0.0443,0.001,0.001,0.001,0.177,0.018,0.004,0.007
V78204,CC3,0.045,0.001,0.001,0.001,0.2,0.017,0.005,0.008
V78224,CC1,0.0017,0.001,0.056,0.001,0.086,0.013,0.006,0.004
V78654,CC3,0.03,0.001,0.001,0.001,0.15,0.01,0.006,0.003
V78936,CC3,0.062,0.002,0.0,0.0,0.355,0.021,0.006,0.009
V78944,CC1,0.029,0.002,0.0,0.0,0.219,0.024,0.006,0.007
V79905,CC2,0.105,0.001,0.001,0.001,0.56,0.015,0.007,0.01
V79902,CC1,0.0019,0.001,0.059,0.001,0.085,0.014,0.007,0.004
V79910,CC3,0.037,0.001,0.001,0.001,0.185,0.022,0.007,0.007
V79918,CC3,0.049,0.001,0.001,0.001,0.261,0.016,0.007,0.009
V79927,CC1,0.0018,0.001,0.034,0.013,0.073,0.013,0.008,0.003
V79930,CC3,0.056,0.001,0.0,0.0,0.276,0.01,0.008,0.01
V79940,CC1,0.0018,0.001,0.033,0.012,0.07,0.014,0.008,0.004
V78601,CC3,0.043,0.001,0.001,0.001,0.199,0.021,0.011,0.008
V78620,CC1,0.0021,0.001,0.035,0.014,0.084,0.014,0.007,0.006
V78650,CC3,0.035,0.001,0.001,0.001,0.2,0.018,0.004,0.008
V78662,CC1,0.041,0.001,0.0,0.0,0.19,0.018,0.004,0.006
V78632,CC3,0.043,0.001,0.0,0.0,0.171,0.022,0.005,0.007
V78702,CC3,0.039,0.001,0.0,0.0,0.191,0.018,0.006,0.008
V78705,CC1,0.051,0.001,0.0,0.0,0.198,0.014,0.005,0.007
V77668,CC3,0.0595,0.001,0.001,0.001,0.197,0.017,0.007,0.013
V77706,CC2,0.073,0.001,0.011,0.025,1.303,0.013,0.007,0.016
V77709,CC2,0.071,0.001,0.018,0.028,1.288,0.019,0.008,0.012
V77739,CC2,0.066,0.024,0.0,0.0,0.545,0.021,0.003,0.008
V77745,CC3,0.055,0.002,0.0,0.0,0.315,0.014,0.008,0.007
V77750,CC1,0.039,0.001,0.0,0.0,0.221,0.016,0.005,0.006
V78725,CC2,0.64,0.001,0.001,0.001,0.675,0.019,0.006,0.224
V78730,CC3,0.059,0.001,0.0,0.0,0.4,0.016,0.005,0.005
V78732,CC3,0.055,0.001,0.0,0.0,0.43,0.015,0.005,0.008
V78737,CC1,0.049,0.001,0.0,0.0,0.206,0.022,0.007,0.006
V77637,CC2,0.16,0.001,0.001,0.022,1.416,0.014,0.004,0.229
V77638,CC1,0.0019,0.001,0.055,0.001,0.085,0.012,0.006,0.007
V77640,CC2,0.135,0.001,0.001,0.021,1.34,0.022,0.005,0.289
V77645,CC1,0.0019,0.001,0.062,0.001,0.083,0.012,0.006,0.006
V77664,CC1,0.0016,0.001,0.059,0.001,0.081,0.012,0.006,0.005
V77667,CC1,0.0022,0.001,0.054,0.001,0.082,0.015,0.007,0.006
V77673,CC3,0.042,0.001,0.001,0.001,0.239,0.024,0.008,0.008
V77672,CC2,0.091,0.003,0.0,0.0,1.013,0.017,0.006,0.083
V77714,CC1,0.0018,0.001,0.059,0.001,0.074,0.011,0.006,0.005
V77748,CC3,0.054,0.002,0.0,0.0,0.333,0.014,0.008,0.006
V77746,CC2,0.086,0.042,0.0,0.0,0.7,0.023,0.002,0.01
V77752,CC2,0.11,0.036,0.001,0.0,0.616,0.017,0.004,0.012
V77772,CC2,0.074,0.003,0.0,0.006,1.001,0.012,0.004,0.012
V77773,CC1,0.03,0.001,0.0,0.0,0.225,0.019,0.005,0.006
V78274,CC3,0.03,0.001,0.0,0.0,0.218,0.016,0.005,0.006
V79348,CC3,0.04,0.001,0.001,0.005,0.225,0.022,0.008,0.008
V79360,CC1,0.0018,0.001,0.058,0.001,0.091,0.025,0.005,0.004
V79361,CC3,0.045,0.001,0.001,0.006,0.18,0.018,0.01,0.01
V79374,CC2,0.13,0.001,0.001,0.021,1.341,0.018,0.003,0.311
V79582,CC1,0.0017,0.001,0.055,0.001,0.073,0.01,0.006,0.003
V79586,CC3,0.036,0.001,0.001,0.001,0.193,0.015,0.005,0.009
V80206,CC3,0.048,0.001,0.0,0.0,0.182,0.018,0.004,0.009
V80207,CC2,0.14,0.003,0.001,0.0,0.753,0.031,0.009,0.012
V80239,CC3,0.06,0.001,0.001,0.001,0.192,0.017,0.007,0.007
V80248,CC1,0.0018,0.001,0.058,0.001,0.074,0.009,0.008,0.004
V80314,CC3,0.048,0.001,0.0,0.0,0.18,0.015,0.005,0.008
V80318,CC2,0.125,0.001,0.001,0.0,0.762,0.017,0.01,0.01
V80317,CC2,0.088,0.001,0.028,0.034,0.826,0.013,0.005,0.016
V80322,CC1,0.03,0.001,0.002,0.0,0.22,0.019,0.01,0.01
V80374,CC1,0.0015,0.001,0.059,0.001,0.079,0.014,0.006,0.004
V76857,CC2,0.05,0.001,0.001,0.001,0.17,0.01,0.006,0.006
V76855,CC3,0.034,0.001,0.001,0.001,0.171,0.013,0.005,0.008
V76866,CC3,0.042,0.003,0.0,0.0,0.199,0.012,0.011,0.005
V76871,CC3,0.0481,0.001,0.001,0.001,0.2,0.016,0.006,0.008
V76869,CC2,0.043,0.001,0.0,0.0,0.167,0.011,0.01,0.005
V76870,CC1,0.002,0.001,0.053,0.001,0.077,0.014,0.006,0.006
V76872,CC3,0.056,0.003,0.0,0.001,0.184,0.014,0.003,0.01
V76878,CC3,0.06,0.001,0.0,0.0,0.2,0.019,0.008,0.008
V80453,CC1,0.0015,0.001,0.054,0.001,0.074,0.013,0.007,0.005
V80458,CC3,0.052,0.001,0.0,0.0,0.194,0.009,0.007,0.004
V80463,CC3,0.049,0.001,0.0,0.0,0.207,0.012,0.006,0.007
V80579,CC1,0.0024,0.001,0.044,0.001,0.607,0.045,0.011,0.006
V80610,CC2,0.053,0.001,0.022,0.008,0.75,0.024,0.005,0.069
V79948,CC2,0.075,0.003,0.0,0.007,1.01,0.014,0.006,0.013
V79963,CC1,0.0019,0.001,0.031,0.012,0.063,0.015,0.006,0.004
V80083,CC1,0.0022,0.001,0.042,0.013,0.133,0.03,0.008,0.004
V80088,CC2,0.056,0.001,0.018,0.045,0.538,0.02,0.007,0.01
V80103,CC1,0.0016,0.001,0.051,0.001,0.073,0.013,0.007,0.004
V80128,CC2,0.058,0.003,0.016,0.041,0.536,0.016,0.008,0.01
V80133,CC1,0.035,0.001,0.001,0.0,0.189,0.025,0.006,0.008
V80132,CC3,0.023,0.001,0.0,0.0,0.191,0.023,0.005,0.006
V80135,CC3,0.026,0.001,0.0,0.0,0.193,0.016,0.009,0.004
V80137,CC1,0.039,0.001,0.001,0.0,0.177,0.028,0.01,0.006
V80146,CC3,0.056,0.001,0.0,0.0,0.192,0.012,0.011,0.007
V80156,CC3,0.034,0.001,0.001,0.001,0.23,0.015,0.005,0.009
V78375,CC3,0.026,0.001,0.0,0.0,0.166,0.016,0.007,0.005
V78377,CC2,0.061,0.004,0.014,0.0,0.906,0.012,0.005,0.08
V80194,CC3,0.045,0.001,0.0,0.0,0.202,0.018,0.006,0.008
V80199,CC2,0.068,0.005,0.02,0.023,0.893,0.021,0.003,0.012
V80223,CC2,0.07,0.005,0.024,0.034,0.818,0.017,0.006,0.016
V80219,CC3,0.051,0.001,0.0,0.0,0.179,0.01,0.003,0.013
V80235,CC2,0.081,0.001,0.001,0.022,1.375,0.026,0.004,0.021
V80272,CC3,0.048,0.001,0.0,0.0,0.223,0.013,0.007,0.008
V80275,CC3,0.045,0.001,0.0,0.0,0.181,0.024,0.007,0.008
V78407,CC1,0.002,0.001,0.059,0.001,0.074,0.01,0.007,0.004
V78411,CC1,0.0018,0.001,0.057,0.001,0.078,0.013,0.005,0.004
V78474,CC2,0.056,0.001,0.022,0.011,0.732,0.017,0.005,0.066
V78744,CC3,0.069,0.002,0.0,0.0,0.421,0.022,0.007,0.009
V78739,CC3,0.061,0.002,0.0,0.0,0.461,0.016,0.005,0.017
V78745,CC3,0.05,0.002,0.0,0.0,0.448,0.018,0.004,0.007
V78748,CC1,0.0019,0.001,0.057,0.001,0.079,0.012,0.008,0.005
V78747,CC2,0.098,0.004,0.001,0.0,1.054,0.018,0.004,0.08
V78767,CC1,0.0015,0.001,0.06,0.001,0.077,0.019,0.008,0.005
V78859,CC1,0.022,0.002,0.001,0.0,0.206,0.009,0.005,0.005
V78869,CC1,0.051,0.001,0.0,0.0,0.175,0.016,0.005,0.006
V78872,CC1,0.0017,0.001,0.035,0.013,0.088,0.016,0.008,0.004
V78885,CC3,0.049,0.001,0.0,0.0,0.212,0.02,0.007,0.005
V78888,CC1,0.0426,0.001,0.001,0.001,0.232,0.013,0.011,0.007
V78918,CC3,0.05,0.001,0.001,0.001,0.193,0.012,0.005,0.008
V79004,CC1,0.044,0.001,0.0,0.0,0.228,0.017,0.005,0.006
V77946,CC1,0.0015,0.001,0.057,0.001,0.079,0.01,0.004,0.004
V77959,CC3,0.055,0.001,0.001,0.001,0.478,0.032,0.003,0.094
V77971,CC1,0.0017,0.001,0.055,0.001,0.073,0.01,0.007,0.005
V78012,CC2,0.065,0.004,0.002,0.0,0.344,0.085,0.003,0.376
V78021,CC2,0.14,0.065,0.001,0.001,1.31,0.022,0.005,0.299
V79428,CC1,0.0023,0.001,0.035,0.014,0.081,0.012,0.006,0.003
V79559,CC3,0.064,0.001,0.0,0.0,0.239,0.014,0.01,0.008
V79608,CC3,0.0677,0.001,0.001,0.001,0.203,0.009,0.006,0.007
V80312,CC3,0.044,0.001,0.0,0.0,0.22,0.015,0.004,0.01
V80339,CC3,0.042,0.001,0.0,0.0,0.226,0.015,0.006,0.009
V80447,CC1,0.0021,0.001,0.054,0.001,0.08,0.012,0.006,0.005
V80450,CC3,0.078,0.001,0.001,0.001,0.178,0.013,0.006,0.004
V80578,CC3,0.07,0.002,0.0,0.0,0.469,0.017,0.012,0.009
V80586,CC1,0.0019,0.001,0.05,0.001,0.647,0.044,0.006,0.006
V77821,CC3,0.048,0.003,0.0,0.0,0.195,0.015,0.007,0.006
V77829,CC1,0.039,0.002,0.0,0.0,0.185,0.018,0.007,0.006
V78606,CC1,0.0017,0.001,0.059,0.001,0.081,0.022,0.009,0.006
V78609,CC1,0.0017,0.001,0.033,0.011,0.07,0.015,0.009,0.006
V78607,CC2,0.055,0.001,0.001,0.001,0.42,0.015,0.005,0.01
V78612,CC3,0.038,0.001,0.001,0.001,0.2,0.019,0.01,0.017
V78616,CC2,0.052,0.001,0.001,0.001,0.44,0.013,0.01,0.007
V78623,CC1,0.002,0.001,0.037,0.013,0.08,0.015,0.007,0.007
V78625,CC3,0.034,0.001,0.0,0.0,0.173,0.017,0.01,0.006
V78627,CC3,0.035,0.001,0.0,0.0,0.183,0.011,0.006,0.006
V78622,CC2,0.1,0.002,0.0,0.0,0.453,0.015,0.008,0.008
V78626,CC1,0.0017,0.001,0.034,0.013,0.07,0.012,0.006,0.005
V78629,CC1,0.0015,0.001,0.032,0.012,0.077,0.015,0.007,0.007
V78628,CC3,0.033,0.001,0.0,0.0,0.174,0.012,0.006,0.01
V77861,CC3,0.0432,0.001,0.001,0.001,0.2,0.024,0.006,0.007
V77874,CC3,0.056,0.001,0.001,0.001,0.194,0.016,0.004,0.014
V77877,CC2,0.07,0.027,0.001,0.001,0.542,0.014,0.003,0.008
V77876,CC3,0.064,0.001,0.001,0.001,0.228,0.01,0.005,0.007
